Case,BL_Speed,RD_Speed,rad,BL_Hdg,RD_Hdg,BL_Alt,RD_Alt,maxRange,minErrorTry
427,470,735,19,0,-65,6525,7004,12.3046875,12.48046875
428,599,715,-6,0,-171,2240,1997,29.70703125,29.8828125
429,569,674,-50,0,-74,1302,2656,-1.0,0.703125
430,588,454,-53,0,45,7763,7015,14.94140625,15.1171875
431,553,553,-59,0,-147,3344,3819,11.42578125,11.6015625
432,708,727,-22,0,-40,13233,11982,12.12890625,12.3046875
433,570,479,-43,0,-176,2095,3563,19.3359375,19.51171875
434,643,705,37,0,14,5620,5225,3.515625,3.69140625
435,743,731,-52,0,-139,3713,2649,11.42578125,11.6015625
436,650,716,31,0,1,9670,8386,5.80078125,5.9765625
437,631,721,28,0,15,7439,7735,4.04296875,4.21875
438,546,520,48,0,-71,10232,11596,20.56640625,20.7421875
439,514,504,43,0,44,5851,6460,5.9765625,6.15234375
440,640,487,-60,0,32,8159,9225,13.53515625,13.7109375
441,660,580,8,0,179,12462,11814,37.08984375,37.265625
442,739,625,12,0,55,2344,2583,5.625,5.80078125
443,649,480,17,0,-174,13103,13093,34.27734375,34.453125
444,653,534,-59,0,-113,9637,8958,14.58984375,14.765625
445,609,537,-5,0,-128,12051,13134,30.05859375,30.234375
446,632,488,8,0,75,5434,5403,12.12890625,12.3046875
447,552,498,-2,0,53,7518,8455,11.6015625,11.77734375
448,540,652,-25,0,130,9193,9326,31.2890625,31.46484375
449,578,649,-40,0,148,4947,4722,28.4765625,28.65234375
450,503,508,-29,0,76,11135,10468,21.4453125,21.62109375
451,538,570,-39,0,-100,1590,1874,6.328125,6.50390625
452,617,658,31,0,-23,8456,9290,8.4375,8.61328125
453,690,680,17,0,-109,12315,12277,32.6953125,32.87109375
454,521,743,-57,0,46,8722,9198,14.765625,14.94140625
455,583,670,-23,0,130,12455,13476,33.92578125,34.1015625
456,525,588,34,0,81,9044,10562,12.48046875,12.65625
