Case,BL_Speed,RD_Speed,rad,BL_Hdg,RD_Hdg,BL_Alt,RD_Alt,maxRange,minErrorTry
458,470,653,-43,0,-143,1986,1707,2.63671875,2.8125
459,550,548,45,0,105,5909,5356,4.04296875,4.21875
460,729,656,17,0,163,3682,3987,5.80078125,5.9765625
461,619,574,-54,0,43,7800,6807,5.09765625,5.2734375
462,627,625,-26,0,-90,11418,10644,7.55859375,7.734375
463,681,628,12,0,124,13388,14679,15.1171875,15.29296875
464,501,635,-41,0,-43,5337,4365,-1.0,0.703125
465,507,708,-6,0,107,8280,7877,4.74609375,4.921875
466,698,647,-14,0,91,3984,4034,4.04296875,4.21875
467,485,460,56,0,-59,12407,11911,8.61328125,8.7890625
468,486,586,17,0,-49,10210,9116,4.921875,5.09765625
469,546,499,53,0,-82,3280,4399,3.33984375,3.515625
470,663,484,-20,0,-91,11982,11791,12.12890625,12.3046875
471,749,736,45,0,-66,4258,4127,3.515625,3.69140625
472,654,708,-17,0,-58,12940,13577,8.61328125,8.7890625
473,535,590,9,0,-177,4795,3628,5.2734375,5.44921875
474,637,454,4,0,51,13062,11968,13.18359375,13.359375
475,488,724,38,0,3,6960,6397,-1.0,0.703125
476,667,584,45,0,53,1427,2313,-1.0,0.703125
477,539,697,-9,0,64,6248,7475,3.1640625,3.33984375
478,747,567,2,0,77,2357,3799,3.69140625,3.8671875
479,643,453,-41,0,-99,4070,3615,4.21875,4.39453125
480,742,585,-58,0,173,12054,12765,13.88671875,14.0625
481,563,619,-6,0,-98,10551,9824,6.50390625,6.6796875
482,478,475,-44,0,-169,7045,6958,5.44921875,5.625
483,454,616,6,0,56,5856,5832,2.4609375,2.63671875
484,506,518,23,0,-36,12615,12713,9.4921875,9.66796875
485,649,702,28,0,-98,12485,11726,8.96484375,9.140625
486,507,590,6,0,67,11495,12774,7.55859375,7.734375
487,568,514,36,0,35,6881,6355,4.5703125,4.74609375
488,460,503,7,0,-85,5372,4185,3.515625,3.69140625
489,573,720,58,0,153,2882,3318,3.1640625,3.33984375
490,727,481,-17,0,60,11062,9710,10.01953125,10.1953125
491,698,665,-36,0,-178,4885,4152,5.625,5.80078125
492,588,710,49,0,65,6123,6642,3.69140625,3.8671875
493,565,665,-32,0,-139,3623,4582,4.04296875,4.21875
494,545,747,47,0,123,9629,10067,4.74609375,4.921875
495,534,655,-55,0,-180,1532,2782,2.98828125,3.1640625
496,652,590,-49,0,-46,2670,4178,-1.0,0.703125
497,720,727,48,0,172,5763,5064,5.2734375,5.44921875
498,532,712,-38,0,98,9727,10414,5.9765625,6.15234375
499,652,703,1,0,160,4200,4273,5.44921875,5.625
500,622,452,-43,0,-51,4287,4285,4.21875,4.39453125
501,588,525,-39,0,-140,8958,7878,6.6796875,6.85546875
502,482,740,-1,0,-174,6384,6579,5.80078125,5.9765625
503,657,744,37,0,-95,6822,7469,4.74609375,4.921875
504,472,608,-29,0,-159,4064,4207,3.8671875,4.04296875
505,710,461,11,0,-121,8073,7400,8.0859375,8.26171875
506,706,555,-18,0,113,6228,6028,5.9765625,6.15234375
507,563,616,5,0,-135,13065,14110,13.53515625,13.7109375
508,507,675,-53,0,-44,13401,12962,8.0859375,8.26171875
509,636,730,16,0,-71,7441,8905,4.39453125,4.5703125
510,625,481,-50,0,-104,2730,2730,3.515625,3.69140625
511,725,540,4,0,0,2699,2855,2.98828125,3.1640625
512,554,478,-33,0,-26,11417,10142,8.4375,8.61328125
513,690,662,37,0,-93,2600,1249,2.98828125,3.1640625
514,555,535,36,0,-115,4152,5420,4.04296875,4.21875
515,732,723,32,0,137,5985,4917,5.2734375,5.44921875
516,670,599,-27,0,4,13103,12111,10.1953125,10.37109375
517,688,620,21,0,171,2058,2294,4.921875,5.09765625
518,730,585,-31,0,38,10430,11754,8.96484375,9.140625
519,745,722,11,0,-57,10701,9887,6.328125,6.50390625
520,627,608,-44,0,38,9955,8979,6.15234375,6.328125
521,470,687,15,0,66,8432,8394,3.1640625,3.33984375
522,636,615,29,0,-20,5886,7306,-1.0,0.703125
523,461,580,-19,0,38,7208,6494,3.1640625,3.33984375
524,699,549,32,0,126,11120,12404,11.77734375,11.953125
525,468,546,-24,0,-67,7761,6673,3.8671875,4.04296875
526,487,734,22,0,28,5598,6393,-1.0,0.703125
527,742,623,57,0,145,13005,14118,12.65625,12.83203125
528,644,452,-43,0,146,825,1999,4.5703125,4.74609375
529,670,522,48,0,-130,6339,5105,4.921875,5.09765625
530,541,548,54,0,-119,3946,2755,2.98828125,3.1640625
531,470,693,17,0,-164,10303,10685,8.0859375,8.26171875
532,723,692,30,0,74,7825,8706,5.09765625,5.2734375
533,696,595,3,0,-158,12731,11837,14.58984375,14.765625
534,722,725,-50,0,108,11394,10673,7.20703125,7.3828125
535,599,464,-59,0,158,7184,6062,5.9765625,6.15234375
536,564,732,29,0,-165,12742,12067,9.31640625,9.4921875
537,500,700,32,0,-103,822,1114,2.4609375,2.63671875
538,605,603,54,0,88,8313,7934,5.2734375,5.44921875
539,602,665,42,0,-43,3993,3227,2.8125,2.98828125
540,490,658,-27,0,115,5353,4180,3.69140625,3.8671875
541,501,679,10,0,-172,12132,10714,8.96484375,9.140625
542,568,723,-5,0,-155,3675,3456,4.5703125,4.74609375
543,473,731,48,0,99,12591,11524,5.625,5.80078125
544,473,587,12,0,-97,9037,10133,5.80078125,5.9765625
545,632,559,37,0,132,5184,4810,4.74609375,4.921875
546,522,711,58,0,-78,12155,11323,6.85546875,7.03125
547,518,616,-14,0,-106,8658,9553,5.44921875,5.625
548,470,582,46,0,45,12622,13131,8.4375,8.61328125
549,544,646,9,0,-130,2486,3067,3.8671875,4.04296875
550,478,483,18,0,-27,7953,9136,-1.0,0.703125
551,558,588,-5,0,-128,7459,6262,5.44921875,5.625
552,494,586,-22,0,-50,5335,6344,2.8125,2.98828125
553,731,694,6,0,33,8340,7917,4.39453125,4.5703125
554,665,544,1,0,143,2563,3800,4.921875,5.09765625
555,662,569,16,0,13,8247,9291,5.625,5.80078125
556,605,661,7,0,167,3749,3992,5.2734375,5.44921875
557,637,713,-1,0,130,12554,13792,12.48046875,12.65625
558,703,459,2,0,25,9512,8936,8.4375,8.61328125
559,624,564,-36,0,40,12250,13378,10.1953125,10.37109375
560,582,597,53,0,177,10044,9786,6.85546875,7.03125
561,535,705,-34,0,43,5990,5803,2.8125,2.98828125
562,513,503,47,0,-72,13433,13927,9.66796875,9.84375
563,527,672,-57,0,71,11284,10745,6.6796875,6.85546875
564,557,721,28,0,-4,13642,12808,7.20703125,7.3828125
565,531,550,42,0,-109,661,1765,2.63671875,2.8125
566,534,743,-2,0,95,2316,2300,2.8125,2.98828125
567,733,558,-23,0,61,7975,8681,6.50390625,6.6796875
568,740,708,57,0,81,4505,4160,3.69140625,3.8671875
569,609,500,-29,0,-49,7505,7578,5.44921875,5.625
570,479,746,22,0,135,8868,7604,4.74609375,4.921875
571,658,523,53,0,24,5979,4575,-1.0,0.703125
572,625,542,47,0,-130,5837,5640,4.5703125,4.74609375
573,475,526,10,0,34,4542,3866,-1.0,0.703125
574,598,514,16,0,-62,10247,10039,7.55859375,7.734375
575,490,492,-34,0,128,8432,7056,5.80078125,5.9765625
576,655,625,-23,0,63,3464,3799,3.1640625,3.33984375
577,648,674,-8,0,131,12618,13832,13.18359375,13.359375
578,742,666,-36,0,128,11838,13265,12.12890625,12.3046875
579,549,574,-41,0,-61,7186,6432,4.21875,4.39453125
580,653,664,39,0,121,11598,10931,7.91015625,8.0859375
581,691,542,-18,0,159,10788,9606,10.72265625,10.8984375
582,635,621,-49,0,-177,2439,3626,4.39453125,4.5703125
583,740,705,-52,0,-159,13079,11943,9.4921875,9.66796875
584,476,732,-39,0,-133,7841,7689,3.8671875,4.04296875
585,634,651,-11,0,-155,7731,8402,7.03125,7.20703125
586,574,460,-36,0,-159,2121,2893,4.04296875,4.21875
587,719,742,-34,0,-12,7092,7257,4.04296875,4.21875
588,600,629,-42,0,86,2563,2677,2.98828125,3.1640625
589,730,710,-29,0,65,5235,3942,3.69140625,3.8671875
590,642,606,-19,0,-47,3883,3708,2.8125,2.98828125
591,492,517,-1,0,-17,7159,8347,-1.0,0.703125
592,600,665,13,0,149,13306,12962,12.65625,12.83203125
593,712,637,50,0,169,6478,6589,5.80078125,5.9765625
594,475,609,34,0,57,6743,7877,-1.0,0.703125
595,551,507,32,0,-105,1786,2889,3.33984375,3.515625
596,515,497,54,0,133,10208,10857,7.91015625,8.0859375
597,686,497,53,0,-177,3014,3700,4.921875,5.09765625
598,694,589,-26,0,-91,9422,8493,6.6796875,6.85546875
599,637,493,-11,0,47,2671,4186,3.1640625,3.33984375
600,482,648,31,0,-143,7347,8017,5.2734375,5.44921875
601,741,616,-6,0,-112,11242,11955,12.12890625,12.3046875
602,671,660,30,0,-153,9128,7742,8.26171875,8.4375
603,456,566,-38,0,89,6433,5762,3.8671875,4.04296875
604,497,711,46,0,145,12877,13567,7.734375,7.91015625
605,572,503,-44,0,-155,9368,10166,8.26171875,8.4375
606,603,612,-47,0,-112,3753,4664,3.515625,3.69140625
607,643,617,-45,0,78,3750,4644,3.515625,3.69140625
608,615,716,-45,0,124,729,1238,2.63671875,2.8125
609,515,646,-34,0,-22,3067,2187,-1.0,0.703125
610,737,558,-37,0,160,4022,2555,5.80078125,5.9765625
611,622,620,-34,0,-35,6861,7175,4.21875,4.39453125
612,707,589,-36,0,156,5650,4362,6.50390625,6.6796875
613,513,528,53,0,-78,13084,13503,8.61328125,8.7890625
614,629,516,-22,0,-112,11966,11228,10.8984375,11.07421875
615,672,527,12,0,32,6076,5747,4.39453125,4.5703125
616,495,699,54,0,85,7644,6808,3.515625,3.69140625
617,719,505,-26,0,-67,12756,12647,13.18359375,13.359375
618,546,746,-45,0,99,9295,8074,4.74609375,4.921875
619,535,598,52,0,-165,5323,6600,4.921875,5.09765625
620,654,641,-45,0,-171,6542,7177,5.80078125,5.9765625
621,710,677,44,0,-13,13117,12338,9.66796875,9.84375
622,464,468,-42,0,28,3988,2815,2.8125,2.98828125
623,722,679,-6,0,140,2999,3825,5.09765625,5.2734375
624,592,600,18,0,-179,7850,6413,6.85546875,7.03125
625,697,584,-58,0,-8,4726,4695,4.04296875,4.21875
626,582,497,-17,0,-110,9574,8812,7.55859375,7.734375
627,497,553,6,0,152,3910,3545,4.39453125,4.5703125
628,612,635,-59,0,-22,2181,3703,-1.0,0.703125
629,583,452,35,0,-63,13179,12825,11.953125,12.12890625
630,573,487,20,0,-63,8962,8345,6.328125,6.50390625
631,704,671,-35,0,26,12159,11945,8.7890625,8.96484375
632,691,557,-21,0,-147,2927,2041,4.74609375,4.921875
633,576,503,49,0,58,9390,10265,7.3828125,7.55859375
634,578,580,-31,0,2,11001,9963,6.6796875,6.85546875
635,683,729,-36,0,-21,9159,8466,4.921875,5.09765625
636,605,463,50,0,-151,3577,2605,4.74609375,4.921875
637,686,654,26,0,144,6244,5182,5.625,5.80078125
638,663,597,38,0,31,11912,12985,10.01953125,10.1953125
639,588,450,18,0,-31,4513,5603,4.04296875,4.21875
640,717,604,-27,0,-96,2651,4048,3.69140625,3.8671875
641,698,694,53,0,43,12281,12024,8.96484375,9.140625
642,660,521,45,0,54,9739,8223,7.03125,7.20703125
643,616,628,-28,0,91,11602,11165,8.4375,8.61328125
644,600,522,-28,0,84,1800,1734,3.1640625,3.33984375
645,708,719,-22,0,-106,9098,10589,6.6796875,6.85546875
646,636,665,57,0,100,10178,11117,7.20703125,7.3828125
647,567,749,59,0,7,12568,13795,8.0859375,8.26171875
648,583,612,-45,0,7,8614,9068,5.2734375,5.44921875
649,680,714,8,0,61,5385,5025,3.1640625,3.33984375
650,716,693,46,0,-51,1707,1385,2.4609375,2.63671875
651,575,556,38,0,-40,2288,1018,-1.0,0.703125
652,596,696,1,0,91,437,1106,2.63671875,2.8125
653,740,576,-17,0,-37,6414,7803,-1.0,0.703125
654,493,545,32,0,-12,5357,4156,-1.0,0.703125
655,587,486,-40,0,-4,9247,8577,6.6796875,6.85546875
656,749,662,-13,0,-65,9060,8981,5.9765625,6.15234375
657,686,476,16,0,176,4377,5466,6.50390625,6.6796875
658,657,473,-7,0,-18,1232,2589,-1.0,0.703125
659,636,612,57,0,-137,12185,11460,9.66796875,9.84375
660,569,661,-7,0,-134,10705,10349,7.55859375,7.734375
661,605,466,17,0,43,3724,4599,3.69140625,3.8671875
662,683,565,15,0,-79,12941,11434,11.42578125,11.6015625
663,746,556,-1,0,129,5398,6328,6.328125,6.50390625
664,727,745,31,0,57,2015,2429,2.28515625,2.4609375
665,583,542,-32,0,64,9383,9538,6.50390625,6.6796875
666,576,741,33,0,51,6928,6455,3.1640625,3.33984375
667,696,458,-59,0,-34,5068,4995,4.921875,5.09765625
668,730,652,0,0,119,1957,1713,4.21875,4.39453125
669,521,623,0,0,174,2915,2930,4.5703125,4.74609375
670,541,499,-54,0,-5,12331,12276,9.66796875,9.84375
671,475,641,32,0,89,10587,10183,5.09765625,5.2734375
672,601,694,44,0,110,11770,11104,6.85546875,7.03125
673,718,517,-56,0,48,7926,7660,6.328125,6.50390625
674,624,480,45,0,-147,1875,2196,4.74609375,4.921875
675,649,466,16,0,91,2557,2707,3.69140625,3.8671875
676,730,710,10,0,97,4685,5577,4.39453125,4.5703125
677,546,576,-47,0,-176,2835,2217,3.69140625,3.8671875
678,648,670,18,0,31,6346,6766,3.33984375,3.515625
679,454,638,50,0,-3,8619,7989,3.8671875,4.04296875
680,531,728,-12,0,142,9398,10876,7.03125,7.20703125
681,547,512,-49,0,-131,7390,6288,4.921875,5.09765625
682,615,735,21,0,88,5719,5475,3.515625,3.69140625
683,703,519,-58,0,87,9475,9936,7.3828125,7.55859375
684,545,524,-44,0,85,8761,8686,5.9765625,6.15234375
685,475,650,-43,0,-119,3387,4023,2.63671875,2.8125
686,659,557,-45,0,45,8937,8161,6.15234375,6.328125
687,720,644,-8,0,97,4675,4092,4.5703125,4.74609375
688,591,512,-56,0,-162,9540,8257,6.85546875,7.03125
689,559,680,-22,0,164,1267,1467,4.5703125,4.74609375
690,738,591,-18,0,5,12089,13319,10.8984375,11.07421875
691,473,678,-53,0,124,13610,12200,7.3828125,7.55859375
692,715,680,-25,0,115,8852,9984,7.3828125,7.55859375
693,617,638,-3,0,87,6578,6804,4.5703125,4.74609375
694,643,617,57,0,4,8225,7405,5.09765625,5.2734375
695,564,660,39,0,-136,8890,10303,6.50390625,6.6796875
696,664,558,-26,0,-152,1083,1106,4.04296875,4.21875
697,744,455,-60,0,14,742,1920,3.33984375,3.515625
698,560,577,48,0,-75,661,1820,2.4609375,2.63671875
699,491,712,4,0,60,7641,7830,2.8125,2.98828125
700,647,600,-29,0,71,3552,3997,3.515625,3.69140625
701,593,486,-39,0,-150,2029,3155,3.8671875,4.04296875
702,664,618,49,0,109,8724,9133,6.328125,6.50390625
703,671,624,-17,0,-47,3848,4658,2.98828125,3.1640625
704,518,615,1,0,166,13369,12370,11.953125,12.12890625
705,695,697,-9,0,-173,10081,10348,11.25,11.42578125
706,673,465,46,0,127,6367,6416,6.15234375,6.328125
707,580,617,5,0,-26,4517,5198,-1.0,0.703125
708,627,646,-5,0,-179,13032,13263,14.94140625,15.1171875
709,606,487,24,0,-80,5966,6633,5.09765625,5.2734375
710,575,534,48,0,70,11594,12585,9.66796875,9.84375
711,602,510,17,0,-180,2725,2629,2.98828125,3.1640625
712,605,701,-55,0,-128,9706,9964,5.625,5.80078125
713,737,615,20,0,-144,11727,12895,14.4140625,14.58984375
714,529,607,16,0,138,8139,7066,5.625,5.80078125
715,633,591,-47,0,130,3125,2743,3.515625,3.69140625
716,672,566,-36,0,82,8331,7210,6.15234375,6.328125
717,575,719,43,0,178,1908,2697,4.04296875,4.21875
718,602,538,-26,0,-67,3655,3545,3.1640625,3.33984375
719,717,719,-55,0,44,1344,1318,2.28515625,2.4609375
720,661,698,4,0,56,2747,4205,-1.0,0.703125
721,686,480,5,0,-48,9259,9615,8.0859375,8.26171875
722,600,610,27,0,-65,5471,6646,3.8671875,4.04296875
723,548,547,-7,0,15,2401,2170,1.93359375,2.109375
724,533,560,23,0,-119,11787,11701,9.4921875,9.66796875
725,741,505,18,0,8,4899,5250,4.5703125,4.74609375
726,562,559,-42,0,-137,2146,1135,2.98828125,3.1640625
727,616,698,-8,0,-62,9018,10128,4.5703125,4.74609375
728,592,646,41,0,68,8421,9398,5.09765625,5.2734375
729,629,596,-11,0,146,4176,4577,5.09765625,5.2734375
730,706,515,20,0,-72,5638,5886,5.09765625,5.2734375
731,590,476,57,0,168,12905,12544,12.48046875,12.65625
732,488,668,24,0,107,10203,9142,4.74609375,4.921875
733,547,469,-42,0,-14,11002,9786,8.0859375,8.26171875
734,472,513,-17,0,33,4323,5658,-1.0,0.703125
735,529,582,-19,0,21,5865,5113,2.8125,2.98828125
736,708,456,-57,0,-70,5132,6619,5.625,5.80078125
737,594,667,-11,0,7,11977,13166,6.85546875,7.03125
738,457,637,52,0,170,6601,7640,4.21875,4.39453125
739,496,684,56,0,-35,6230,6114,3.33984375,3.515625
740,648,482,-10,0,138,11773,10945,13.53515625,13.7109375
741,558,471,0,0,-44,12477,13760,11.953125,12.12890625
742,561,649,-33,0,112,11175,11605,7.91015625,8.0859375
743,695,513,31,0,-49,7884,9097,6.6796875,6.85546875
744,659,570,13,0,-49,12449,13478,10.8984375,11.07421875
745,486,587,18,0,-32,4519,4050,2.28515625,2.4609375
746,701,646,-51,0,-157,9021,8945,6.6796875,6.85546875
747,721,677,-40,0,77,10691,10386,7.55859375,7.734375
748,596,738,-27,0,97,7498,8491,5.09765625,5.2734375
749,736,589,50,0,-139,12006,12375,15.1171875,15.29296875
750,586,718,29,0,68,3714,2361,-1.0,0.703125
751,504,721,39,0,-155,4128,4435,4.74609375,4.921875
752,602,707,38,0,172,1916,1873,4.04296875,4.21875
753,663,470,29,0,-66,2289,2819,3.515625,3.69140625
754,634,557,57,0,-129,2815,3466,4.921875,5.09765625
755,598,472,-35,0,177,11503,12732,15.29296875,15.46875
756,736,576,49,0,-32,7343,7699,5.80078125,5.9765625
757,662,488,-9,0,94,5349,5892,5.2734375,5.44921875
758,556,572,26,0,109,1990,3039,2.98828125,3.1640625
759,601,629,14,0,79,4660,5369,3.33984375,3.515625
760,576,597,59,0,56,8419,7675,5.09765625,5.2734375
761,496,455,-24,0,139,2977,2168,3.8671875,4.04296875
762,450,545,0,0,47,7416,7853,3.515625,3.69140625
763,463,680,-27,0,-53,3888,3971,1.93359375,2.109375
764,653,561,-37,0,-62,1942,1345,2.63671875,2.8125
765,613,466,10,0,-61,9891,9792,8.26171875,8.4375
766,708,621,-38,0,-39,6392,7667,-1.0,0.703125
767,573,523,50,0,178,5249,5533,4.921875,5.09765625
768,671,462,-22,0,57,413,1493,2.8125,2.98828125
769,586,514,-7,0,157,9041,8651,8.4375,8.61328125
770,525,662,24,0,-8,1603,2423,-1.0,0.703125
771,688,629,-56,0,172,13148,12545,12.48046875,12.65625
772,463,642,44,0,29,7162,8437,-1.0,0.703125
773,537,522,26,0,155,6073,7376,5.80078125,5.9765625
774,479,538,4,0,1,4467,4061,2.28515625,2.4609375
775,745,667,-27,0,-149,3472,2664,4.921875,5.09765625
776,450,634,-27,0,97,13564,13506,9.140625,9.31640625
777,606,455,3,0,174,11705,12163,15.99609375,16.171875
778,577,498,-58,0,149,968,1837,3.69140625,3.8671875
779,482,493,2,0,140,12761,13402,13.53515625,13.7109375
780,627,571,32,0,123,3777,2853,3.8671875,4.04296875
781,453,552,58,0,37,2155,2361,2.28515625,2.4609375
782,749,599,-60,0,37,11437,10831,9.140625,9.31640625
783,521,649,-60,0,74,5443,6132,3.515625,3.69140625
784,731,610,17,0,35,1563,2034,2.28515625,2.4609375
785,452,600,36,0,-92,2852,3424,2.8125,2.98828125
786,706,523,42,0,-42,2725,1915,3.33984375,3.515625
787,683,503,-45,0,4,1670,1059,2.8125,2.98828125
788,523,581,34,0,51,3260,4656,-1.0,0.703125
789,699,706,51,0,-95,8200,6913,4.74609375,4.921875
790,560,716,22,0,78,8101,6612,-1.0,0.703125
791,480,498,-38,0,-126,8940,8439,5.80078125,5.9765625
792,569,578,59,0,155,4550,3581,3.515625,3.69140625
793,683,514,43,0,-128,13375,13450,12.83203125,13.0078125
794,512,698,37,0,143,3244,3693,3.515625,3.69140625
795,745,463,-15,0,37,2582,3350,3.8671875,4.04296875
796,703,622,54,0,79,13324,14384,11.77734375,11.953125
797,722,745,21,0,-55,11937,11144,7.20703125,7.3828125
798,732,713,-13,0,162,5217,4492,6.328125,6.50390625
799,516,591,54,0,-5,7478,8880,-1.0,0.703125
800,450,510,-24,0,-153,12323,11308,9.66796875,9.84375
801,527,593,-54,0,-169,6271,5869,4.39453125,4.5703125
802,459,484,55,0,25,8340,9005,5.625,5.80078125
803,656,572,13,0,28,10897,10379,7.3828125,7.55859375
804,712,487,-59,0,113,7507,7342,5.625,5.80078125
805,458,626,-48,0,-36,11893,12010,6.85546875,7.03125
806,548,489,-47,0,-124,4656,3693,3.8671875,4.04296875
807,630,658,-41,0,67,5570,5624,3.8671875,4.04296875
808,631,566,23,0,-11,3528,3577,2.8125,2.98828125
809,738,476,42,0,100,4227,4790,4.921875,5.09765625
810,649,729,31,0,-113,13494,13689,11.25,11.42578125
811,476,481,0,0,-72,4766,4695,3.33984375,3.515625
812,673,452,-56,0,-52,960,1625,3.1640625,3.33984375
813,543,460,-25,0,-18,9666,10271,7.55859375,7.734375
814,705,612,26,0,32,11334,11087,8.26171875,8.4375
815,484,656,-20,0,-124,7619,8049,4.5703125,4.74609375
816,532,565,9,0,4,12553,12845,8.4375,8.61328125
817,688,491,36,0,-129,10754,12141,12.48046875,12.65625
818,741,546,-54,0,-12,4323,4648,4.39453125,4.5703125
819,473,545,52,0,-14,9853,11081,6.50390625,6.6796875
820,705,729,31,0,-42,12491,11115,7.734375,7.91015625
821,678,588,-3,0,-175,11636,11138,13.88671875,14.0625
822,617,737,15,0,162,5030,3804,5.2734375,5.44921875
823,698,588,43,0,51,4826,4487,3.8671875,4.04296875
824,659,703,-5,0,56,13470,14176,9.66796875,9.84375
825,536,625,31,0,3,8565,10060,-1.0,0.703125
826,535,527,18,0,-76,6236,6950,4.39453125,4.5703125
827,737,500,20,0,-166,9538,9078,12.83203125,13.0078125
828,670,614,-14,0,21,10900,9949,6.50390625,6.6796875
829,715,600,-6,0,74,13369,13050,12.3046875,12.48046875
830,596,682,-44,0,-54,8324,6915,-1.0,0.703125
831,484,700,-23,0,-28,3818,4411,-1.0,0.703125
832,728,717,30,0,-50,3280,3093,2.8125,2.98828125
833,726,562,51,0,23,12119,12769,11.25,11.42578125
834,681,549,-21,0,-104,5120,4773,4.74609375,4.921875
835,627,522,40,0,-86,7655,7693,5.9765625,6.15234375
836,617,734,1,0,101,12866,13631,9.66796875,9.84375
837,712,744,-5,0,-6,10390,10496,4.921875,5.09765625
838,598,621,-14,0,156,13245,14640,14.94140625,15.1171875
839,618,559,-28,0,84,9336,9239,6.85546875,7.03125
840,620,601,-22,0,-121,6644,7021,5.44921875,5.625
841,621,651,28,0,-9,12319,13698,8.7890625,8.96484375
842,587,493,-17,0,-1,11830,10709,8.96484375,9.140625
843,507,506,-14,0,-131,1316,1657,3.33984375,3.515625
844,595,722,41,0,-12,3721,3215,2.28515625,2.4609375
845,642,698,-23,0,-29,6244,6407,3.1640625,3.33984375
846,558,611,18,0,-52,6367,4954,-1.0,0.703125
847,748,686,4,0,-153,2994,4460,5.625,5.80078125
848,630,526,27,0,90,11375,11364,9.84375,10.01953125
849,693,474,-42,0,13,9923,9379,8.61328125,8.7890625
850,493,704,-16,0,113,9668,9043,5.625,5.80078125
851,465,500,-37,0,-160,1454,1410,2.98828125,3.1640625
852,651,671,-59,0,60,4950,5547,3.69140625,3.8671875
853,533,625,56,0,173,3372,4270,3.69140625,3.8671875
854,656,455,41,0,-104,1130,1710,3.33984375,3.515625
855,538,638,33,0,163,11195,10437,7.55859375,7.734375
856,473,525,-13,0,-51,3496,3180,2.28515625,2.4609375
857,491,550,-3,0,147,12156,12705,12.3046875,12.48046875
858,686,607,-26,0,-168,11019,11071,12.48046875,12.65625
859,457,586,59,0,-68,2296,1913,2.28515625,2.4609375
860,641,650,-33,0,4,12803,11713,8.4375,8.61328125
861,656,711,40,0,143,13178,12767,9.4921875,9.66796875
862,532,657,33,0,-153,3693,3117,4.921875,5.09765625
863,670,486,19,0,137,5020,4203,5.625,5.80078125
864,481,577,-17,0,170,6636,6692,5.9765625,6.15234375
865,456,492,-9,0,97,4491,3774,3.515625,3.69140625
866,646,472,-11,0,23,8209,9476,6.85546875,7.03125
867,545,717,57,0,103,11308,12607,7.20703125,7.3828125
868,536,555,-47,0,-89,3340,4671,3.1640625,3.33984375
869,527,530,-55,0,-48,2323,3170,2.8125,2.98828125
870,482,621,59,0,114,4634,5301,2.98828125,3.1640625
871,587,476,34,0,-23,5417,4977,4.21875,4.39453125
872,627,742,-46,0,73,5413,4695,3.33984375,3.515625
873,454,584,6,0,69,3137,3806,2.28515625,2.4609375
874,725,512,56,0,-111,12079,13485,10.546875,10.72265625
875,588,508,30,0,65,8816,7905,5.9765625,6.15234375
876,550,621,46,0,164,8714,9320,5.9765625,6.15234375
877,480,744,11,0,-17,10939,11433,3.1640625,3.33984375
878,553,679,-30,0,-44,3549,2445,-1.0,0.703125
879,573,469,37,0,-67,5089,4050,4.04296875,4.21875
880,542,485,-14,0,86,11371,10660,9.140625,9.31640625
881,473,479,22,0,7,3727,2214,-1.0,0.703125
882,744,568,0,0,54,3948,3879,3.69140625,3.8671875
883,693,697,-2,0,94,7693,7669,5.44921875,5.625
884,735,615,23,0,-117,7873,7566,6.85546875,7.03125
885,552,689,-28,0,87,4046,2576,3.1640625,3.33984375
886,647,588,12,0,82,2144,1269,2.8125,2.98828125
887,721,458,-1,0,-31,1317,2257,3.1640625,3.33984375
888,486,511,35,0,115,13073,12826,10.72265625,10.8984375
889,747,713,22,0,-128,10053,11104,8.7890625,8.96484375
890,639,619,56,0,114,6045,6108,4.39453125,4.5703125
891,521,609,42,0,71,7101,6330,3.8671875,4.04296875
892,501,744,-21,0,-153,11997,10778,6.85546875,7.03125
893,541,663,-5,0,-130,4123,3643,4.04296875,4.21875
894,716,479,-22,0,136,8161,8907,8.7890625,8.96484375
895,692,526,36,0,21,1814,3102,-1.0,0.703125
896,625,607,48,0,-49,790,1339,2.28515625,2.4609375
897,633,639,-1,0,-116,8559,9313,6.6796875,6.85546875
898,524,744,-3,0,-23,3935,3944,1.0546875,1.23046875
899,693,703,1,0,-170,5960,5300,6.6796875,6.85546875
900,711,659,-32,0,59,3787,2693,3.1640625,3.33984375
901,744,693,-15,0,129,7773,8393,7.03125,7.20703125
902,733,475,33,0,-48,4232,4390,4.5703125,4.74609375
903,635,700,22,0,-163,3853,2612,5.625,5.80078125
904,551,551,-32,0,20,9967,8516,5.625,5.80078125
905,642,551,24,0,-91,7064,7402,5.80078125,5.9765625
906,527,591,18,0,14,7926,8014,3.8671875,4.04296875
907,709,725,-6,0,-80,10617,10872,6.85546875,7.03125
908,564,512,25,0,-177,7681,7310,7.20703125,7.3828125
909,511,467,-38,0,11,2873,1722,-1.0,0.703125
910,651,691,15,0,99,9465,9222,5.9765625,6.15234375
911,733,516,11,0,-107,9910,9159,9.31640625,9.4921875
912,707,647,-50,0,-11,10270,11560,8.0859375,8.26171875
913,710,647,37,0,-59,6283,6529,4.5703125,4.74609375
914,451,730,-57,0,149,4096,3149,4.04296875,4.21875
915,731,642,-36,0,-38,8940,9728,6.50390625,6.6796875
916,539,548,41,0,-14,11871,12587,8.96484375,9.140625
917,693,618,39,0,-156,7999,8816,8.0859375,8.26171875
